station_id,lat,lon,material,category,size,buoyancy,source,year,month,station_name,lat_station,lon_station,region,depth_m,effort_id,transect_id,survey_n,day,strip_width_m,speed_knots,time_obs
"0004-MS00200_TR_1,5",39.19295,9.2091,Artificial polymer,buste,C,POS,T,2018,11,"Cagliari_1,5",39.1998166666667,9.20516666666667,Sardegna,24.0,,,,,,,
"0004-MS00200_TR_1,5",39.19186666666667,9.209266666666666,Artificial polymer,reti e lenze,C,NEU,I,2018,11,"Cagliari_1,5",39.1998166666667,9.20516666666667,Sardegna,24.0,,,,,,,
0256-MS01640_TR06,38.96013333333333,8.5096,Artificial polymer,altro,B,NEU,I,2018,11,Porto Botte_06,38.9495666666667,8.50581666666667,Sardegna,55.0,,,,,,,
0004-MS00200_TR06,39.130716666666665,9.2168,Artificial polymer,Imballaggi,D,POS,T,2018,4,Cagliari_06,39.1235666666667,9.22411666666667,Sardegna,54.0,,,,,,,
"0073-MS00370_TR_0,5",39.95638888888889,9.697222222222223,Artificial polymer,buste,C,NEU,T,2018,4,,,,,,,,,,,,
"0073-MS00370_TR_0,5",39.956944444444446,9.697777777777778,Artificial polymer,buste,C,NEU,T,2018,4,,,,,,,,,,,,
"0073-MS00370_TR_0,5",39.95675,9.69838888888889,Artificial polymer,Imballaggi,C,NEU,T,2018,4,,,,,,,,,,,,
"0073-MS00370_TR_0,5",39.95880555555556,9.698583333333334,Artificial polymer,Imballaggi,D,POS,T,2018,4,,,,,,,,,,,,
"0073-MS00370_TR_0,5",39.959250000000004,9.698805555555555,Artificial polymer,buste,C,NEU,T,2018,4,,,,,,,,,,,,
"0073-MS00370_TR_1,5",39.95444444444445,9.713333333333333,Artificial polymer,buste,C,NEU,T,2018,4,"Arbatax_1,5",39.9519666666667,9.7168,Sardegna,84.0,,,,,,,
"0073-MS00370_TR_1,5",39.955555555555556,9.714722222222221,Artificial polymer,buste,C,NEU,T,2018,4,"Arbatax_1,5",39.9519666666667,9.7168,Sardegna,84.0,,,,,,,
"0073-MS00370_TR_1,5",39.9575,9.715277777777777,Artificial polymer,buste,C,NEU,T,2018,4,"Arbatax_1,5",39.9519666666667,9.7168,Sardegna,84.0,,,,,,,
"0073-MS00370_TR_1,5",39.95788888888889,9.715388888888889,Artificial polymer,buste,C,NEU,T,2018,4,"Arbatax_1,5",39.9519666666667,9.7168,Sardegna,84.0,,,,,,,
"0073-MS00370_TR_1,5",39.96025,9.716305555555556,Artificial polymer,scatole plastica,D,POS,T,2018,4,"Arbatax_1,5",39.9519666666667,9.7168,Sardegna,84.0,,,,,,,
"0073-MS00370_TR_1,5",39.96094444444445,9.71738888888889,Artificial polymer,buste,C,NEU,T,2018,4,"Arbatax_1,5",39.9519666666667,9.7168,Sardegna,84.0,,,,,,,
"0073-MS00370_TR_1,5",39.96094444444445,9.71738888888889,Artificial polymer,cassette polistirene,C,POS,T,2018,4,"Arbatax_1,5",39.9519666666667,9.7168,Sardegna,84.0,,,,,,,
"0073-MS00370_TR_1,5",39.96116666666667,9.717666666666666,Artificial polymer,altro,C,POS,T,2018,4,"Arbatax_1,5",39.9519666666667,9.7168,Sardegna,84.0,,,,,,,
0018-MS00110_TR12,38.9468056,9.51658333333333,Artificial polymer,buste,E,NEG,I,2019,1,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,38.9530278,9.51658333333333,Artificial polymer,buste,C,NEG,I,2019,1,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0182-MS01070_TR03,40.9198333,8.40031666666666,Artificial polymer,cassette polistirene,B,POS,I,2019,1,Porto Torres_3,40.8881666666667,8.39275,Sardegna,33.0,,,,,,,
0182-MS01070_TR06,40.9594833,8.40739999999999,Artificial polymer,cassette polistirene,A,POS,I,2019,1,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0182-MS01070_TR06,41.0082333,8.41493333333333,Artificial polymer,cassette polistirene,B,POS,I,2019,1,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0182-MS01070_TR06,41.00905,8.4151,Artificial polymer,cassette polistirene,B,POS,I,2019,1,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0182-MS01070_TR06,41.00915,8.41513333333333,Artificial polymer,cassette polistirene,B,POS,I,2019,1,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0182-MS01070_TR06,41.0164833,8.41683333333333,Artificial polymer,cassette polistirene,B,POS,I,2019,1,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0192-MS01200_TR03,40.50755,8.239,Artificial polymer,cassette polistirene,B,POS,I,2019,1,Alghero_3,40.5230333333333,8.2639,Sardegna,53.0,,,,,,,
0192-MS01200_TR06,40.4654833,8.1768,Artificial polymer,altro,A,POS,I,2019,1,Alghero_6,40.48693333333333,8.21605,Sardegna,98.0,,,,,,,
0192-MS01200_TR06,40.4506,8.15951666666666,Artificial polymer,cassette polistirene,B,POS,I,2019,1,Alghero_6,40.48693333333333,8.21605,Sardegna,98.0,,,,,,,
0192-MS01200_TR06,40.4502,8.15875,Artificial polymer,cassette polistirene,B,POS,I,2019,1,Alghero_6,40.48693333333333,8.21605,Sardegna,98.0,,,,,,,
0192-MS01200_TR06,40.4331833,8.13281666666666,Artificial polymer,teli,H,NEG,I,2019,1,Alghero_6,40.48693333333333,8.21605,Sardegna,98.0,,,,,,,
0222-MS01380_TR06,39.8329,8.45268333333333,Artificial polymer,reti e lenze,C,NEU,M,2019,1,Oristano_6,39.82585334,8.438476544,Sardegna,26.0,,,,,,,
0004-MS00200_TR12,39.0372,9.24835,Artificial polymer,scatole plastica,C,POS,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.03942,9.24776,Artificial polymer,reti e lenze,C,POS,M,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.05436,9.24323,Artificial polymer,scatole plastica,C,POS,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.06667,9.23817,Artificial polymer,scatole plastica,B,POS,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.07305,9.23667,Processed wood,altro,E,POS,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.08103,9.23393,Artificial polymer,scatole plastica,B,POS,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.08461,9.23295,Artificial polymer,scatole plastica,B,POS,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.08837,9.23365,Artificial polymer,scatole plastica,B,POS,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.099,9.23288,Artificial polymer,cime,F,POS,M,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.09335,9.23222,Artificial polymer,buste,C,POS,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.09667,9.23111,Artificial polymer,scatole plastica,F,POS,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.09786,9.23079,Artificial polymer,teli,E,NEU,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.10496,9.22837,Artificial polymer,scatole plastica,A,POS,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.10722,9.22787,Artificial polymer,scatole plastica,A,POS,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.11074,9.22708,Artificial polymer,scatole plastica,A,POS,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.11414,9.22608,Artificial polymer,buste,C,NEU,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.11712,9.2251,Artificial polymer,buste,D,NEU,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.12013,9.22449,Artificial polymer,buste,C,NEU,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.12212,9.22418,Artificial polymer,buste,A,NEU,T,2019,3,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR06,39.13288,9.22513,Artificial polymer,scatole plastica,A,POS,T,2019,3,Cagliari_6,39.12184042,9.22315355,Sardegna,55.0,,,,,,,
0004-MS00200_TR06,39.13918,9.22517,Artificial polymer,buste,C,POS,T,2019,3,Cagliari_6,39.12184042,9.22315355,Sardegna,55.0,,,,,,,
0004-MS00200_TR06,39.13937,9.22508,Artificial polymer,buste,C,POS,T,2019,3,Cagliari_6,39.12184042,9.22315355,Sardegna,55.0,,,,,,,
0004-MS00200_TR06,39.14364,9.22249,Artificial polymer,cassette polistirene,C,POS,T,2019,3,Cagliari_6,39.12184042,9.22315355,Sardegna,55.0,,,,,,,
0004-MS00200_TR06,39.15258,9.21915,Artificial polymer,retine molluschi ,A,POS,T,2019,3,Cagliari_6,39.12184042,9.22315355,Sardegna,55.0,,,,,,,
0004-MS00200_TR06,39.16917,9.21319,Artificial polymer,buste,C,POS,T,2019,3,Cagliari_6,39.12184042,9.22315355,Sardegna,55.0,,,,,,,
0018-MS00110_TR12,38.9785833,9.51098333333333,Artificial polymer,schiuma/poliuretano,B,POS,I,2019,3,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,38.9817,9.5103,Artificial polymer,altro,A,POS,I,2019,3,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,39.0127833,9.50301666666666,Artificial polymer,bottiglie,C,NEG,T,2019,3,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,39.0206333,9.50255,Artificial polymer,Imballaggi,A,POS,I,2019,3,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,39.022,9.50183333333333,Artificial polymer,Imballaggi,A,NEU,I,2019,3,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,39.0278167,9.50016666666666,Artificial polymer,Imballaggi,A,NEG,I,2019,3,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,39.0334,9.5023,Artificial polymer,buste,E,NEG,T,2019,3,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR06,39.0406333,9.50606666666666,Artificial polymer,reti e lenze,A,NEU,I,2019,3,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0018-MS00110_TR06,39.04775,9.50365,Artificial polymer,buste,D,NEG,T,2019,3,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0018-MS00110_TR06,39.0500333,9.50236666666666,Artificial polymer,buste,B,NEU,T,2019,3,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0018-MS00110_TR06,39.0504,9.5022,Artificial polymer,buste,B,NEU,T,2019,3,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0018-MS00110_TR06,39.0529333,9.5023,Artificial polymer,altro,D,NEU,T,2019,3,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0018-MS00110_TR06,39.05395,9.50171666666666,Artificial polymer,buste,A,NEU,I,2019,3,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0018-MS00110_TR06,39.0558333,9.49955,Artificial polymer,buste,A,NEU,T,2019,3,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0018-MS00110_TR06,39.0568,9.49928333333333,Artificial polymer,buste,A,POS,T,2019,3,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0018-MS00110_TR06,39.0576333,9.499,Artificial polymer,altro,B,POS,T,2019,3,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0018-MS00110_TR06,39.06335,9.4982,Artificial polymer,reti e lenze,E,NEU,M,2019,3,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0018-MS00110_TR06,39.0666833,9.4973,Artificial polymer,cassette polistirene,F,POS,M,2019,3,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0018-MS00110_TR06,39.0706333,9.49611666666666,Processed wood,altro,B,POS,T,2019,3,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0182-MS01070_TR12,41.0037167,8.41615,Artificial polymer,bottiglie,A,POS,I,2019,3,Porto Torres_12,41.03703333333333,8.421433333333333,Sardegna,74.0,,,,,,,
0182-MS01070_TR12,40.9633667,8.40831666666666,Artificial polymer,buste,B,POS,I,2019,3,Porto Torres_12,41.03703333333333,8.421433333333333,Sardegna,74.0,,,,,,,
0182-MS01070_TR06,40.93245,8.40196666666666,Artificial polymer,cassette polistirene,B,POS,I,2019,3,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0182-MS01070_TR06,40.9315833,8.40138333333333,Artificial polymer,buste,B,POS,I,2019,3,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0182-MS01070_TR06,40.9273833,8.40053333333333,Artificial polymer,Imballaggi,A,NEU,I,2019,3,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0182-MS01070_TR06,40.9191,8.40083333333333,Artificial polymer,buste,B,NEU,I,2019,3,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0182-MS01070_TR06,40.9175333,8.40086666666666,Artificial polymer,buste,B,NEU,I,2019,3,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0182-MS01070_TR06,40.9078,8.39896666666666,Artificial polymer,buste,B,NEU,I,2019,3,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0182-MS01070_TR06,40.9042833,8.3979,Artificial polymer,buste,B,NEU,I,2019,3,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0182-MS01070_TR06,40.90265,8.39746666666666,Artificial polymer,Imballaggi,C,NEU,I,2019,3,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0182-MS01070_TR06,40.9017333,8.39726666666666,Artificial polymer,buste,B,NEU,I,2019,3,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0182-MS01070_TR06,40.8935833,8.3949,Artificial polymer,buste,B,NEU,I,2019,3,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0192-MS01200_TR03,40.4983333,8.22741666666666,Artificial polymer,cassette polistirene,B,POS,I,2019,3,Alghero_3,40.5230333333333,8.2639,Sardegna,53.0,,,,,,,
0192-MS01200_TR03,40.4889833,8.21753333333333,Artificial polymer,cime,X,NEG,M,2019,3,Alghero_3,40.5230333333333,8.2639,Sardegna,53.0,,,,,,,
0192-MS01200_TR06,40.44655,8.15766666666666,Artificial polymer,cassette polistirene,B,POS,I,2019,3,Alghero_6,40.48693333333333,8.21605,Sardegna,98.0,,,,,,,
0192-MS01200_TR06,40.4398667,8.14368333333333,Artificial polymer,Imballaggi,B,NEU,I,2019,3,Alghero_6,40.48693333333333,8.21605,Sardegna,98.0,,,,,,,
0192-MS01200_TR06,40.4398,8.14351666666666,Artificial polymer,Imballaggi,C,NEU,I,2019,3,Alghero_6,40.48693333333333,8.21605,Sardegna,98.0,,,,,,,
0192-MS01200_TR06,40.4380167,8.14055,Artificial polymer,Imballaggi,C,NEU,I,2019,3,Alghero_6,40.48693333333333,8.21605,Sardegna,98.0,,,,,,,
0222-MS01380_TR06,39.8455833,8.45736666666666,Artificial polymer,reti e lenze,E,NEU,T,2019,3,Oristano_6,39.82585334,8.438476544,Sardegna,26.0,,,,,,,
0222-MS01380_TR06,39.8477667,8.4619,Artificial polymer,buste,B,NEU,T,2019,3,Oristano_6,39.82585334,8.438476544,Sardegna,26.0,,,,,,,
0018-MS00110_TR12,38.944217,9.518833,Artificial polymer,Imballaggi,C,NEU,I,2019,5,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,38.9667,9.517683,Artificial polymer,buste,A,POS,T,2019,5,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,39.030633,9.507917,Artificial polymer,scatole plastica,A,NEU,T,2019,5,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,39.032717,9.507667,Artificial polymer,scatole plastica,A,NEU,T,2019,5,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR06,39.050726,9.504691,Artificial polymer,Imballaggi,A,NEU,I,2019,5,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0018-MS00110_TR06,39.057133,9.504267,Artificial polymer,Imballaggi,A,POS,T,2019,5,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0018-MS00110_TR06,39.058783,9.503767,Artificial polymer,scatole plastica,A,NEU,T,2019,5,Villasimius_6,39.03454361,9.498402779,Sardegna,600.0,,,,,,,
0073-MS00370_TR12,39.9489833,9.87125,Artificial polymer,cassette polistirene,E,POS,T,2019,5,Arbatax_12,39.95054258,9.944859824,Sardegna,1250.0,,,,,,,
0129-MS00730_TR06,40.9674167,9.63666666666666,Artificial polymer,bottiglie,C,POS,T,2019,5,Olbia_6,40.9934666666667,9.67835,Sardegna,70.0,,,,,,,
0192-MS01200_TR12,40.4162833,8.12633333333333,Artificial polymer,altro,B,NEU,I,2019,5,Alghero_12,40.41716666666667,8.12245,Sardegna,118.0,,,,,,,
0192-MS01200_TR12,40.4177333,8.12813333333333,Artificial polymer,Imballaggi,B,POS,I,2019,5,Alghero_12,40.41716666666667,8.12245,Sardegna,118.0,,,,,,,
0192-MS01200_TR12,40.42485,8.13721666666666,Artificial polymer,buste,B,NEU,I,2019,5,Alghero_12,40.41716666666667,8.12245,Sardegna,118.0,,,,,,,
0192-MS01200_TR12,40.4455333,8.1627,Artificial polymer,cassette polistirene,C,POS,I,2019,5,Alghero_12,40.41716666666667,8.12245,Sardegna,118.0,,,,,,,
0222-MS01380_TR12,39.7880333,8.37004999999999,Artificial polymer,buste,D,NEG,T,2019,5,Oristano_12,39.7522796,8.345345831,Sardegna,49.0,,,,,,,
0222-MS01380_TR12,39.79165,8.37273333333333,Artificial polymer,buste,E,NEG,T,2019,5,Oristano_12,39.7522796,8.345345831,Sardegna,49.0,,,,,,,
0222-MS01380_TR12,39.7942167,8.37475,Artificial polymer,buste,C,NEG,T,2019,5,Oristano_12,39.7522796,8.345345831,Sardegna,49.0,,,,,,,
0222-MS01380_TR12,39.79715,8.37755,Artificial polymer,scatole plastica,B,NEU,T,2019,5,Oristano_12,39.7522796,8.345345831,Sardegna,49.0,,,,,,,
0222-MS01380_TR12,39.79195,8.43218333333333,Artificial polymer,bottiglie,A,NEU,T,2019,5,Oristano_12,39.7522796,8.345345831,Sardegna,49.0,,,,,,,
0222-MS01380_TR06,39.8361,8.44493333333333,Artificial polymer,teli,D,NEU,T,2019,5,Oristano_6,39.82585334,8.438476544,Sardegna,26.0,,,,,,,
0222-MS01380_TR06,39.83855,8.4473,Artificial polymer,teli,D,NEU,T,2019,5,Oristano_6,39.82585334,8.438476544,Sardegna,26.0,,,,,,,
0222-MS01380_TR06,39.8394167,8.44808333333333,Artificial polymer,buste,C,NEU,T,2019,5,Oristano_6,39.82585334,8.438476544,Sardegna,26.0,,,,,,,
0222-MS01380_TR06,39.8405667,8.44941666666666,Artificial polymer,buste,D,NEU,T,2019,5,Oristano_6,39.82585334,8.438476544,Sardegna,26.0,,,,,,,
0222-MS01380_TR06,39.8405667,8.44941666666666,Artificial polymer,buste,C,NEU,T,2019,5,Oristano_6,39.82585334,8.438476544,Sardegna,26.0,,,,,,,
0222-MS01380_TR06,39.8468167,8.45791666666666,Artificial polymer,buste,A,NEU,T,2019,5,Oristano_6,39.82585334,8.438476544,Sardegna,26.0,,,,,,,
0222-MS01380_TR06,39.8509167,8.4645,Artificial polymer,cassette polistirene,B,NEU,T,2019,5,Oristano_6,39.82585334,8.438476544,Sardegna,26.0,,,,,,,
0222-MS01380_TR06,39.8585833,8.48498333333333,Artificial polymer,buste,B,NEG,T,2019,5,Oristano_6,39.82585334,8.438476544,Sardegna,26.0,,,,,,,
0222-MS01380_TR06,39.8586667,8.4861,Artificial polymer,teli,B,NEU,T,2019,5,Oristano_6,39.82585334,8.438476544,Sardegna,26.0,,,,,,,
0004-MS00200_TR12,39.0401,9.24564,Artificial polymer,cassette polistirene,C,POS,I,2019,7,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.04062,9.24544,Artificial polymer,cime,E,POS,I,2019,7,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.05761,9.24064,Artificial polymer,altro,B,POS,I,2019,7,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.06167,9.23885,Artificial polymer,altro,B,POS,I,2019,7,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.07232,9.23595,Artificial polymer,buste,E,POS,I,2019,7,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.09731,9.2287,Artificial polymer,buste,C,POS,I,2019,7,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.10228,9.22747,Artificial polymer,buste,F,NEG,I,2019,7,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.1094,9.22613,Artificial polymer,buste,B,NEG,I,2019,7,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.11022,9.22565,Artificial polymer,altro,B,POS,I,2019,7,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR12,39.11419,9.22468,Artificial polymer,buste,C,POS,I,2019,7,Cagliari_12,39.02389612,9.248386794,Sardegna,400.0,,,,,,,
0004-MS00200_TR06,39.123785,9.224098,Artificial polymer,altro,E,POS,I,2019,7,Cagliari_6,39.12184042,9.22315355,Sardegna,55.0,,,,,,,
0004-MS00200_TR06,39.129598,9.21939,Artificial polymer,altro,F,POS,T,2019,7,Cagliari_6,39.12184042,9.22315355,Sardegna,55.0,,,,,,,
0004-MS00200_TR06,39.1709,9.20589,Artificial polymer,buste,E,NEU,T,2019,7,Cagliari_6,39.12184042,9.22315355,Sardegna,55.0,,,,,,,
0018-MS00110_TR03,39.07693,9.49503,Artificial polymer,bottiglie,D,POS,T,2019,7,Villasimius_3,39.08426364,9.49067552,Sardegna,52.0,,,,,,,
0018-MS00110_TR03,39.04927,9.49841,Rubber,altro,B,POS,I,2019,7,Villasimius_3,39.08426364,9.49067552,Sardegna,52.0,,,,,,,
0018-MS00110_TR03,39.03923,9.49806,Artificial polymer,buste,C,NEG,T,2019,7,Villasimius_3,39.08426364,9.49067552,Sardegna,52.0,,,,,,,
0018-MS00110_TR12,38.94715,9.24564,Artificial polymer,buste,B,NEU,I,2019,7,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,38.94991,9.51103,Artificial polymer,cassette polistirene,B,POS,I,2019,7,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,38.95201,9.51072,Artificial polymer,buste,C,NEU,I,2019,7,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,38.98837,9.50323,Artificial polymer,buste,C,NEG,I,2019,7,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,39.00237,9.49946,Artificial polymer,buste,C,NEU,I,2019,7,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,39.02089,9.49668,Artificial polymer,buste,C,NEU,I,2019,7,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0018-MS00110_TR12,39.02215,9.49652,Artificial polymer,altro,C,NEG,I,2019,7,Villasimius_12,38.93475862,9.515226699,Sardegna,1000.0,,,,,,,
0073-MS00370_TR12,39.94521,9.94136,Artificial polymer,buste,D,POS,I,2019,7,Arbatax_12,39.95054258,9.944859824,Sardegna,1250.0,,,,,,,
0073-MS00370_TR12,39.9445,9.92735,Artificial polymer,buste,D,POS,I,2019,7,Arbatax_12,39.95054258,9.944859824,Sardegna,1250.0,,,,,,,
0073-MS00370_TR12,39.9445,9.92702,Artificial polymer,buste,D,POS,I,2019,7,Arbatax_12,39.95054258,9.944859824,Sardegna,1250.0,,,,,,,
0073-MS00370_TR12,39.94623,9.85298,Artificial polymer,buste,D,POS,I,2019,7,Arbatax_12,39.95054258,9.944859824,Sardegna,1250.0,,,,,,,
0182-MS01070_TR12,40.9465333,8.4021,Artificial polymer,cassette polistirene,G,POS,M,2019,7,Porto Torres_12,41.03703333333333,8.421433333333333,Sardegna,74.0,,,,,,,
0182-MS01070_TR06,40.8882,8.39751666666666,Artificial polymer,buste,E,POS,M,2019,7,Porto Torres_6,40.9376,8.402183333333333,Sardegna,45.0,,,,,,,
0192-MS01200_TR12,40.4536833,8.1668,Artificial polymer,buste,D,NEU,I,2019,7,Alghero_12,40.41716666666667,8.12245,Sardegna,118.0,,,,,,,
0192-MS01200_TR12,40.4706,8.18595,Artificial polymer,buste,D,NEU,I,2019,7,Alghero_12,40.41716666666667,8.12245,Sardegna,118.0,,,,,,,
0192-MS01200_TR12,40.4818833,8.20198333333333,Artificial polymer,altro,D,NEU,I,2019,7,Alghero_12,40.41716666666667,8.12245,Sardegna,118.0,,,,,,,
0192-MS01200_TR12,40.48495,8.20056666666666,Artificial polymer,altro,D,NEU,I,2019,7,Alghero_12,40.41716666666667,8.12245,Sardegna,118.0,,,,,,,
0222-MS01380_TR12,39.7540333,8.3463,Artificial polymer,teli,D,NEU,T,2019,7,Oristano_12,39.7522796,8.345345831,Sardegna,49.0,,,,,,,
0222-MS01380_TR12,39.8024167,8.38623333333333,Artificial polymer,bottiglie,D,NEU,T,2019,7,Oristano_12,39.7522796,8.345345831,Sardegna,49.0,,,,,,,
0222-MS01380_TR12,39.80375,8.3876,Artificial polymer,buste,B,NEU,T,2019,7,Oristano_12,39.7522796,8.345345831,Sardegna,49.0,,,,,,,
0222-MS01380_TR12,39.8051167,8.38893333333333,Artificial polymer,bottiglie,B,NEU,T,2019,7,Oristano_12,39.7522796,8.345345831,Sardegna,49.0,,,,,,,
0222-MS01380_TR12,39.8224333,8.40725,Artificial polymer,teli,B,NEU,T,2019,7,Oristano_12,39.7522796,8.345345831,Sardegna,49.0,,,,,,,
0222-MS01380_TR12,39.8233,8.40835,Artificial polymer,teli,D,NEU,T,2019,7,Oristano_12,39.7522796,8.345345831,Sardegna,49.0,,,,,,,
